"chr" "start" "end" "stat" "pvalue" "FDR"
"chr4" 189030 193896 6.93147180559945 0.996903810013208 1
"chr4" 194290 198476 4.15888308335967 0.999936057235936 1
"chr4" 198498 199319 2.77258872223978 0.999997936926593 1
"chr4" 199520 203400 13.8629436111989 0.837376439135893 1
"chr4" 203411 205694 11.0903548889591 0.943845597813355 1
"chr4" 205817 206159 7.27126987919025 0.995695854373891 1
"chr4" 206172 206430 2.77258872223978 0.999997936926593 1
"chr4" 206433 207008 11.0903548889591 0.943845597813355 1
"chr4" 207085 209324 9.70406052783923 0.973226165182778 1
"chr4" 209573 214176 8.65756424031014 0.9865447825967 1
"chr4" 214197 217155 11.4301529625499 0.934295730858991 1
"chr4" 217798 221094 11.0903548889591 0.943845597813355 1
"chr4" 221621 222279 5.54517744447956 0.999387052840982 1
"chr4" 222304 224821 12.8164473236698 0.885119786360196 1
"chr4" 224832 229273 9.70406052783923 0.973226165182778 1
"chr4" 229402 234090 8.31776616671934 0.989547910106698 1
"chr4" 234094 235423 19.4081210556785 0.495457593211216 1
"chr4" 235536 236807 4.15888308335967 0.999936057235936 1
"chr4" 236819 238015 12.476649250079 0.898694133298103 1
"chr4" 238598 240416 8.31776616671934 0.989547910106698 1
"chr4" 240420 243791 15.5890360459096 0.741770135377762 1
"chr4" 244292 247875 11.0903548889591 0.943845597813355 1
"chr4" 248077 250071 10.04385860143 0.967369670203849 1
"chr4" 250082 252807 12.8164473236698 0.885119786360196 1
"chr4" 252810 254813 11.7699510361407 0.923766484029067 1
"chr4" 254898 257089 6.93147180559945 0.996903810013208 1
"chr4" 257270 260425 9.70406052783923 0.973226165182778 1
"chr4" 260438 261999 9.70406052783923 0.973226165182778 1
"chr4" 262004 262931 5.54517744447956 0.999387052840982 1
"chr4" 262967 265724 18.0218266945586 0.585970352445973 1
"chr4" 265917 271308 6.93147180559945 0.996903810013208 1
"chr4" 271441 272745 15.2492379723188 0.761972909923259 1
"chr4" 272760 275484 5.54517744447956 0.999387052840982 1
"chr4" 276467 278072 11.0903548889591 0.943845597813355 1
"chr4" 278075 280368 5.54517744447956 0.999387052840982 1
"chr4" 280411 280839 6.93147180559945 0.996903810013208 1
"chr4" 280848 284989 8.31776616671934 0.989547910106698 1
"chr4" 285037 286361 3.81908500976888 0.999968264798761 1
"chr4" 286366 288344 10.04385860143 0.967369670203849 1
"chr4" 288407 290584 11.0903548889591 0.943845597813355 1
"chr4" 290591 293299 8.65756424031014 0.9865447825967 1
"chr4" 293326 295307 13.8629436111989 0.837376439135893 1
"chr4" 295345 296679 4.15888308335967 0.999936057235936 1
"chr4" 296706 297729 11.0903548889591 0.943845597813355 1
"chr4" 297789 298112 5.54517744447956 0.999387052840982 1
"chr4" 298146 298482 1.38629436111989 0.999999996236708 1
"chr4" 298488 298707 6.93147180559945 0.996903810013208 1
"chr4" 298720 299082 5.54517744447956 0.999387052840982 1
"chr4" 299102 301114 7.27126987919025 0.995695854373891 1
"chr4" 301496 305934 4.15888308335967 0.999936057235936 1
"chr4" 305936 309100 8.65756424031014 0.9865447825967 1
"chr4" 309113 311979 12.476649250079 0.898694133298103 1
"chr4" 312015 314040 15.2492379723188 0.761972909923259 1
"chr4" 314130 315010 11.4301529625499 0.934295730858991 1
"chr4" 315156 315782 19.4081210556785 0.495457593211216 1
"chr4" 315825 318018 14.3411846228736 0.812784348347644 1
"chr4" 318019 319605 17.5164836161272 0.619226337400416 1
"chr4" 319623 322430 13.8629436111989 0.837376439135893 1
"chr4" 322531 323217 15.9288341195004 0.721029345218744 1
"chr4" 323255 324442 23.9068022126289 0.246486957901123 1
"chr4" 324451 326281 15.5890360459096 0.741770135377762 1
"chr4" 326414 329189 5.54517744447956 0.999387052840982 1
"chr4" 329258 329896 16.6355323334387 0.676497365423321 1
"chr4" 329906 330029 5.54517744447956 0.999387052840982 1
"chr4" 330031 330168 1.38629436111989 0.999999996236708 1
"chr4" 330178 330361 1.38629436111989 0.999999996236708 1
"chr4" 330364 330619 2.77258872223978 0.999997936926593 1
"chr4" 330625 330866 1.38629436111989 0.999999996236708 1
"chr4" 330869 331162 0 1 1
"chr4" 331178 331450 0 1 1
"chr4" 331457 331666 1.38629436111989 0.999999996236708 1
"chr4" 331668 331995 2.77258872223978 0.999997936926593 1
"chr4" 332083 332762 13.8629436111989 0.837376439135893 1
"chr4" 332892 334600 9.70406052783923 0.973226165182778 1
"chr4" 334611 336943 9.70406052783923 0.973226165182778 1
"chr4" 336975 338117 13.8629436111989 0.837376439135893 1
"chr4" 338178 340656 5.88497551807036 0.999044145132198 1
"chr4" 340674 341299 1.38629436111989 0.999999996236708 1
"chr4" 341328 344043 12.476649250079 0.898694133298103 1
"chr4" 344118 344815 9.70406052783923 0.973226165182778 1
"chr4" 344859 346502 5.54517744447956 0.999387052840982 1
"chr4" 346529 349072 8.65756424031014 0.9865447825967 1
"chr4" 349190 350717 5.54517744447956 0.999387052840982 1
"chr4" 350758 352063 9.70406052783923 0.973226165182778 1
"chr4" 352158 358840 8.31776616671934 0.989547910106698 1
"chr4" 358863 361188 6.08633065357725 0.998775802395551 1
"chr4" 361264 364279 6.93147180559945 0.996903810013208 1
"chr4" 364324 366961 12.8164473236698 0.885119786360196 1
"chr4" 367044 370961 11.0903548889591 0.943845597813355 1
"chr4" 370970 372791 12.476649250079 0.898694133298103 1
"chr4" 372798 374840 11.0903548889591 0.943845597813355 1
"chr4" 374869 376209 19.7479191292693 0.473794616173516 1
"chr4" 376360 378303 8.31776616671934 0.989547910106698 1
"chr4" 378336 379278 11.0903548889591 0.943845597813355 1
"chr4" 379279 379635 4.15888308335967 0.999936057235936 1
"chr4" 379728 379982 5.54517744447956 0.999387052840982 1
"chr4" 379983 380303 4.15888308335967 0.999936057235936 1
"chr4" 380304 381224 9.70406052783923 0.973226165182778 1
"chr4" 381498 383373 8.31776616671934 0.989547910106698 1
"chr4" 383452 388328 13.5231455376081 0.853827831654405 1
"chr4" 388389 388672 5.88497551807036 0.999044145132198 1
"chr4" 388714 389061 11.0903548889591 0.943845597813355 1
"chr4" 389070 389363 4.15888308335967 0.999936057235936 1
"chr4" 389370 389605 8.31776616671934 0.989547910106698 1
"chr4" 389637 390900 15.5890360459096 0.741770135377762 1
"chr4" 390960 396598 12.476649250079 0.898694133298103 1
"chr4" 396619 397624 8.31776616671934 0.989547910106698 1
"chr4" 397633 398925 5.54517744447956 0.999387052840982 1
"chr4" 399157 400061 4.15888308335967 0.999936057235936 1
"chr4" 400117 401849 4.49868115695047 0.99987947820368 1
"chr4" 401904 404189 8.31776616671934 0.989547910106698 1
"chr4" 404224 406281 6.93147180559945 0.996903810013208 1
"chr4" 406284 406942 13.8629436111989 0.837376439135893 1
"chr4" 406986 410189 6.93147180559945 0.996903810013208 1
"chr4" 410303 411768 7.27126987919025 0.995695854373891 1
"chr4" 411922 414582 13.8629436111989 0.837376439135893 1
"chr4" 414614 416131 10.04385860143 0.967369670203849 1
"chr4" 416275 419560 6.93147180559945 0.996903810013208 1
"chr4" 419680 423200 2.77258872223978 0.999997936926593 1
"chr4" 423232 424671 0 1 1
"chr4" 425011 426865 18.3616247681494 0.563599465249148 1
"chr4" 426877 430299 6.93147180559945 0.996903810013208 1
"chr4" 430331 430669 9.70406052783923 0.973226165182778 1
"chr4" 430670 432003 4.15888308335967 0.999936057235936 1
"chr4" 432019 435003 9.70406052783923 0.973226165182778 1
"chr4" 435011 436909 8.31776616671934 0.989547910106698 1
"chr4" 437040 440052 8.31776616671934 0.989547910106698 1
"chr4" 440073 440978 11.0903548889591 0.943845597813355 1
"chr4" 441215 444127 4.15888308335967 0.999936057235936 1
"chr4" 444132 445606 12.476649250079 0.898694133298103 1
"chr4" 445723 448079 1.38629436111989 0.999999996236708 1
"chr4" 448138 449542 2.77258872223978 0.999997936926593 1
"chr4" 449548 455148 1.38629436111989 0.999999996236708 1
"chr4" 456545 458837 5.54517744447956 0.999387052840982 1
"chr4" 458852 460327 1.38629436111989 0.999999996236708 1
"chr4" 460328 461384 5.88497551807036 0.999044145132198 1
"chr4" 461389 462909 12.8164473236698 0.885119786360196 1
"chr4" 463008 464011 4.49868115695047 0.99987947820368 1
"chr4" 464044 466705 3.81908500976888 0.999968264798761 1
"chr4" 466754 467093 2.77258872223978 0.999997936926593 1
"chr4" 467100 467312 2.77258872223978 0.999997936926593 1
"chr4" 467342 467790 5.54517744447956 0.999387052840982 1
"chr4" 467794 468309 4.15888308335967 0.999936057235936 1
"chr4" 468336 470314 6.93147180559945 0.996903810013208 1
"chr4" 470672 472244 5.54517744447956 0.999387052840982 1
"chr4" 472253 475272 9.70406052783923 0.973226165182778 1
"chr4" 475306 476098 9.70406052783923 0.973226165182778 1
"chr4" 476111 477819 12.4495471833223 0.8997346428544 1
"chr4" 477826 478853 10.7234547486116 0.95308124952299 1
"chr4" 478899 479570 7.27126987919025 0.995695854373891 1
"chr4" 479577 481206 6.93147180559945 0.996903810013208 1
"chr4" 481252 482532 7.27126987919025 0.995695854373891 1
"chr4" 482717 483765 6.93147180559945 0.996903810013208 1
"chr4" 483841 485316 12.8164473236698 0.885119786360196 1
"chr4" 485329 487646 6.93147180559945 0.996903810013208 1
"chr4" 487660 488435 12.8164473236698 0.885119786360196 1
"chr4" 488451 489395 13.8629436111989 0.837376439135893 1
"chr4" 489422 490156 13.8629436111989 0.837376439135893 1
"chr4" 490161 490582 10.04385860143 0.967369670203849 1
"chr4" 490640 491095 12.476649250079 0.898694133298103 1
"chr4" 491134 491362 4.15888308335967 0.999936057235936 1
"chr4" 491368 492230 5.88497551807036 0.999044145132198 1
"chr4" 492242 492466 1.38629436111989 0.999999996236708 1
"chr4" 492468 492587 0 1 1
"chr4" 492595 492776 0 1 1
"chr4" 492777 493017 1.38629436111989 0.999999996236708 1
"chr4" 493024 493672 9.70406052783923 0.973226165182778 1
"chr4" 493797 496063 12.8164473236698 0.885119786360196 1
"chr4" 496073 497538 18.3616247681494 0.563599465249148 1
"chr4" 497541 498929 12.1368511764882 0.911285102875165 1
"chr4" 499054 500803 16.6355323334387 0.676497365423321 1
"chr4" 500926 501741 6.93147180559945 0.996903810013208 1
"chr4" 501882 502864 16.608430266682 0.678233833233881 1
"chr4" 502867 503464 13.8629436111989 0.837376439135893 1
"chr4" 503569 504606 8.65756424031014 0.9865447825967 1
"chr4" 504622 506014 8.31776616671934 0.989547910106698 1
"chr4" 506024 507138 15.2492379723188 0.761972909923259 1
"chr4" 507440 508885 6.93147180559945 0.996903810013208 1
"chr4" 508926 509622 16.6355323334387 0.676497365423321 1
"chr4" 509631 510741 13.1562453972606 0.870580006322742 1
"chr4" 510747 511472 11.4301529625499 0.934295730858991 1
"chr4" 511500 512272 8.31776616671934 0.989547910106698 1
"chr4" 512277 512918 5.88497551807036 0.999044145132198 1
"chr4" 513006 513483 5.54517744447956 0.999387052840982 1
"chr4" 513621 514576 14.2027416847897 0.820069430108507 1
"chr4" 514612 515634 4.15888308335967 0.999936057235936 1
"chr4" 515653 516797 11.0903548889591 0.943845597813355 1
"chr4" 516807 517629 5.54517744447956 0.999387052840982 1
"chr4" 517695 528530 4.15888308335967 0.999936057235936 1
"chr4" 528595 529026 4.49868115695047 0.99987947820368 1
"chr4" 529028 529538 8.31776616671934 0.989547910106698 1
"chr4" 529540 529964 5.54517744447956 0.999387052840982 1
"chr4" 529966 530268 0 1 1
"chr4" 530295 531394 5.74653257998645 0.999199053667935 1
"chr4" 531428 532604 5.54517744447956 0.999387052840982 1
"chr4" 532669 537418 9.70406052783923 0.973226165182778 1
"chr4" 537766 539431 5.88497551807036 0.999044145132198 1
"chr4" 539452 540929 6.93147180559945 0.996903810013208 1
"chr4" 540934 542555 11.4301529625499 0.934295730858991 1
"chr4" 542595 543834 9.36426245424844 0.978291270315626 1
"chr4" 543841 544252 9.70406052783923 0.973226165182778 1
"chr4" 544277 544597 12.476649250079 0.898694133298103 1
"chr4" 544605 545800 5.54517744447956 0.999387052840982 1
"chr4" 546228 548458 6.59167373200866 0.997825024822816 1
"chr4" 549089 552022 5.54517744447956 0.999387052840982 1
"chr4" 552073 552869 2.77258872223978 0.999997936926593 1
"chr4" 552880 553667 4.49868115695047 0.99987947820368 1
"chr4" 553950 554503 8.31776616671934 0.989547910106698 1
"chr4" 554634 554894 5.54517744447956 0.999387052840982 1
"chr4" 554917 555941 8.31776616671934 0.989547910106698 1
"chr4" 555970 557098 4.15888308335967 0.999936057235936 1
"chr4" 557119 560931 10.04385860143 0.967369670203849 1
"chr4" 561642 567083 6.93147180559945 0.996903810013208 1
"chr4" 567280 568844 12.476649250079 0.898694133298103 1
"chr4" 569034 569940 9.70406052783923 0.973226165182778 1
"chr4" 570097 570939 6.93147180559945 0.996903810013208 1
"chr4" 571018 572105 5.54517744447956 0.999387052840982 1
"chr4" 572209 574383 5.54517744447956 0.999387052840982 1
"chr4" 574396 574644 1.38629436111989 0.999999996236708 1
"chr4" 574650 574834 5.54517744447956 0.999387052840982 1
"chr4" 574840 574984 1.38629436111989 0.999999996236708 1
"chr4" 574989 575170 1.38629436111989 0.999999996236708 1
"chr4" 575178 575347 2.77258872223978 0.999997936926593 1
"chr4" 575352 575474 2.77258872223978 0.999997936926593 1
"chr4" 575483 575591 0 1 1
"chr4" 575593 575730 11.0903548889591 0.943845597813355 1
"chr4" 575731 575952 8.31776616671934 0.989547910106698 1
"chr4" 575958 576496 5.54517744447956 0.999387052840982 1
"chr4" 576497 576795 2.77258872223978 0.999997936926593 1
"chr4" 576811 577163 1.38629436111989 0.999999996236708 1
"chr4" 577174 577963 2.77258872223978 0.999997936926593 1
"chr4" 577979 578548 4.15888308335967 0.999936057235936 1
"chr4" 578604 588550 5.54517744447956 0.999387052840982 1
"chr4" 588662 589803 8.31776616671934 0.989547910106698 1
"chr4" 589873 591056 11.4301529625499 0.934295730858991 1
"chr4" 591193 591700 2.77258872223978 0.999997936926593 1
"chr4" 591723 593204 9.70406052783923 0.973226165182778 1
"chr4" 593325 596556 4.15888308335967 0.999936057235936 1
"chr4" 596892 598829 9.70406052783923 0.973226165182778 1
"chr4" 598842 599689 2.77258872223978 0.999997936926593 1
"chr4" 599752 601630 2.77258872223978 0.999997936926593 1
"chr4" 601653 602835 4.15888308335967 0.999936057235936 1
"chr4" 602858 604463 4.15888308335967 0.999936057235936 1
"chr4" 604469 604923 4.15888308335967 0.999936057235936 1
"chr4" 605150 606235 5.54517744447956 0.999387052840982 1
"chr4" 606505 608502 6.93147180559945 0.996903810013208 1
"chr4" 609115 610777 4.15888308335967 0.999936057235936 1
"chr4" 610844 611731 2.77258872223978 0.999997936926593 1
"chr4" 611797 612757 9.70406052783923 0.973226165182778 1
"chr4" 612876 614774 4.49868115695047 0.99987947820368 1
"chr4" 614974 616512 8.31776616671934 0.989547910106698 1
"chr4" 616522 617276 9.70406052783923 0.973226165182778 1
"chr4" 617293 618516 8.31776616671934 0.989547910106698 1
"chr4" 618546 619641 6.93147180559945 0.996903810013208 1
"chr4" 619653 620196 8.65756424031014 0.9865447825967 1
"chr4" 620243 621076 5.54517744447956 0.999387052840982 1
"chr4" 621080 621957 8.31776616671934 0.989547910106698 1
"chr4" 622025 623050 5.54517744447956 0.999387052840982 1
"chr4" 623078 623802 6.93147180559945 0.996903810013208 1
"chr4" 623821 625178 8.31776616671934 0.989547910106698 1
"chr4" 625198 626512 4.15888308335967 0.999936057235936 1
"chr4" 626715 637250 9.70406052783923 0.973226165182778 1
"chr4" 637329 639069 5.54517744447956 0.999387052840982 1
"chr4" 639143 641030 5.54517744447956 0.999387052840982 1
"chr4" 641541 643292 6.93147180559945 0.996903810013208 1
"chr4" 643323 644062 2.77258872223978 0.999997936926593 1
"chr4" 644089 644811 4.15888308335967 0.999936057235936 1
"chr4" 644817 645943 6.93147180559945 0.996903810013208 1
"chr4" 645944 646430 12.476649250079 0.898694133298103 1
"chr4" 646482 647390 12.476649250079 0.898694133298103 1
"chr4" 647399 648325 6.93147180559945 0.996903810013208 1
"chr4" 648375 649354 6.93147180559945 0.996903810013208 1
"chr4" 649401 650224 10.04385860143 0.967369670203849 1
"chr4" 650295 650815 6.93147180559945 0.996903810013208 1
"chr4" 650837 651494 6.93147180559945 0.996903810013208 1
"chr4" 651528 652129 5.54517744447956 0.999387052840982 1
"chr4" 652273 652814 15.2492379723188 0.761972909923259 1
"chr4" 652816 653242 5.54517744447956 0.999387052840982 1
"chr4" 653258 653702 6.93147180559945 0.996903810013208 1
"chr4" 653741 654109 8.31776616671934 0.989547910106698 1
"chr4" 654155 654796 0 1 1
"chr4" 654827 655365 13.1562453972606 0.870580006322742 1
"chr4" 655367 655850 13.8629436111989 0.837376439135893 1
"chr4" 655851 656178 8.31776616671934 0.989547910106698 1
"chr4" 656196 656517 11.7699510361407 0.923766484029067 1
"chr4" 656572 656866 8.31776616671934 0.989547910106698 1
"chr4" 656889 657418 3.45218486942137 0.999986379468239 1
"chr4" 657448 658100 16.6355323334387 0.676497365423321 1
"chr4" 658125 658487 8.31776616671934 0.989547910106698 1
"chr4" 658590 659814 12.1368511764882 0.911285102875165 1
"chr4" 659843 661771 6.93147180559945 0.996903810013208 1
"chr4" 661799 664270 4.15888308335967 0.999936057235936 1
"chr4" 664334 665828 2.77258872223978 0.999997936926593 1
"chr4" 665889 666726 2.77258872223978 0.999997936926593 1
"chr4" 666745 667471 6.93147180559945 0.996903810013208 1
"chr4" 667491 668622 4.15888308335967 0.999936057235936 1
"chr4" 669464 670725 9.70406052783923 0.973226165182778 1
"chr4" 670743 672300 13.8629436111989 0.837376439135893 1
"chr4" 672307 673162 8.65756424031014 0.9865447825967 1
"chr4" 673175 673479 8.65756424031014 0.9865447825967 1
"chr4" 673484 673683 2.77258872223978 0.999997936926593 1
"chr4" 673687 673833 0 1 1
"chr4" 673839 674066 1.38629436111989 0.999999996236708 1
"chr4" 674069 674194 1.38629436111989 0.999999996236708 1
"chr4" 674196 674365 1.38629436111989 0.999999996236708 1
"chr4" 674369 674572 0 1 1
"chr4" 674584 675121 9.70406052783923 0.973226165182778 1
"chr4" 675176 675857 13.1562453972606 0.870580006322742 1
"chr4" 675862 676822 6.93147180559945 0.996903810013208 1
"chr4" 676827 677824 13.8629436111989 0.837376439135893 1
"chr4" 677856 678779 11.0903548889591 0.943845597813355 1
"chr4" 678780 679607 5.17827730413206 0.999636257764736 1
"chr4" 679609 680211 9.70406052783923 0.973226165182778 1
"chr4" 680230 680670 16.6355323334387 0.676497365423321 1
"chr4" 680708 680942 4.15888308335967 0.999936057235936 1
"chr4" 680952 681149 1.38629436111989 0.999999996236708 1
"chr4" 681160 681330 6.93147180559945 0.996903810013208 1
"chr4" 681332 681473 13.0178024591767 0.876618918899593 1
"chr4" 681483 681699 15.7903911814165 0.729539922941278 1
"chr4" 681717 681932 16.6355323334387 0.676497365423321 1
"chr4" 681934 682604 20.2890723383669 0.43998240739745 1
"chr4" 682643 683177 19.3501129822042 0.499184153437191 1
"chr4" 683185 683791 4.15888308335967 0.999936057235936 1
"chr4" 683814 684460 9.70406052783923 0.973226165182778 1
"chr4" 684462 685099 11.4301529625499 0.934295730858991 1
"chr4" 685107 685451 7.27126987919025 0.995695854373891 1
"chr4" 685474 685959 10.3836566750208 0.960669870519823 1
"chr4" 685969 686294 12.476649250079 0.898694133298103 1
"chr4" 686338 686911 5.54517744447956 0.999387052840982 1
"chr4" 686918 687435 14.2027416847897 0.820069430108507 1
"chr4" 687621 688398 13.1562453972606 0.870580006322742 1
"chr4" 688415 688725 2.77258872223978 0.999997936926593 1
"chr4" 688734 688848 5.54517744447956 0.999387052840982 1
"chr4" 688859 689674 11.0903548889591 0.943845597813355 1
"chr4" 689694 691154 12.476649250079 0.898694133298103 1
"chr4" 691183 691999 12.8164473236698 0.885119786360196 1
"chr4" 692029 692718 8.31776616671934 0.989547910106698 1
"chr4" 692753 693188 16.2957342598479 0.698116196836071 1
"chr4" 693193 694560 16.6355323334387 0.676497365423321 1
"chr4" 694623 695422 6.93147180559945 0.996903810013208 1
"chr4" 695456 695995 6.93147180559945 0.996903810013208 1
"chr4" 696006 696750 12.1368511764882 0.911285102875165 1
"chr4" 696756 697517 8.65756424031014 0.9865447825967 1
"chr4" 697565 697982 15.2492379723188 0.761972909923259 1
"chr4" 698049 698485 5.88497551807036 0.999044145132198 1
"chr4" 698521 699198 8.31776616671934 0.989547910106698 1
"chr4" 699245 699943 10.04385860143 0.967369670203849 1
"chr4" 699975 700703 12.476649250079 0.898694133298103 1
"chr4" 700737 702188 4.15888308335967 0.999936057235936 1
"chr4" 702213 703343 8.31776616671934 0.989547910106698 1
"chr4" 703425 704254 13.8629436111989 0.837376439135893 1
"chr4" 704261 704453 15.2492379723188 0.761972909923259 1
"chr4" 704461 705163 5.54517744447956 0.999387052840982 1
"chr4" 705166 705321 4.15888308335967 0.999936057235936 1
"chr4" 705330 705453 1.38629436111989 0.999999996236708 1
"chr4" 705462 705637 4.15888308335967 0.999936057235936 1
"chr4" 705650 705847 2.77258872223978 0.999997936926593 1
"chr4" 705877 706444 6.93147180559945 0.996903810013208 1
"chr4" 706445 707255 10.04385860143 0.967369670203849 1
"chr4" 707290 708301 15.2492379723188 0.761972909923259 1
"chr4" 708381 709500 23.5670041390381 0.261817889558055 1
"chr4" 709689 710626 31.4016251701341 0.0501067045643831 1
"chr4" 710656 711208 32.5643664529391 0.0376436174961273 1
"chr4" 711227 712045 11.0903548889591 0.943845597813355 1
"chr4" 712132 713170 7.27126987919025 0.995695854373891 1
"chr4" 713205 713887 13.8629436111989 0.837376439135893 1
"chr4" 713890 714359 13.8629436111989 0.837376439135893 1
"chr4" 714417 715006 15.2492379723188 0.761972909923259 1
"chr4" 715012 715668 12.8164473236698 0.885119786360196 1
"chr4" 715795 716455 26.3395928612779 0.154886837846896 1
"chr4" 716457 717595 20.4546173432076 0.42983331152261 1
"chr4" 717596 718206 5.54517744447956 0.999387052840982 1
"chr4" 718215 719430 15.5890360459096 0.741770135377762 1
"chr4" 719453 720075 7.27126987919025 0.995695854373891 1
"chr4" 720087 720583 19.4081210556785 0.495457593211216 1
"chr4" 720588 721041 13.8629436111989 0.837376439135893 1
"chr4" 721050 721817 12.476649250079 0.898694133298103 1
"chr4" 721824 722326 12.476649250079 0.898694133298103 1
"chr4" 722337 722533 9.36426245424844 0.978291270315626 1
"chr4" 722534 722712 6.93147180559945 0.996903810013208 1
"chr4" 722719 722857 8.31776616671934 0.989547910106698 1
"chr4" 722859 723003 8.31776616671934 0.989547910106698 1
"chr4" 723008 723157 13.8629436111989 0.837376439135893 1
"chr4" 723178 723863 16.7788793954713 0.667281733240946 1
"chr4" 723871 724476 8.31776616671934 0.989547910106698 1
"chr4" 724481 725173 11.0903548889591 0.943845597813355 1
"chr4" 725175 725564 21.8409117043275 0.349205251289446 1
"chr4" 725584 726047 8.31776616671934 0.989547910106698 1
"chr4" 726064 726948 11.0903548889591 0.943845597813355 1
